eamena_id,arches_id,grid_square,country,name,role,problems
EAMENA-0030185,3c1f3ae8-b4a0-46ec-8e58-4eef4582e7ea,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030276,3d2f7bd3-5989-4863-b127-919dd9114f93,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030060,3d80d897-1309-4dd9-a302-5e397c4d3541,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030413,3e0f5b16-bbcd-4ec6-b6d3-7302fe485b71,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030310,3e17db49-4ddb-499b-8412-7ece5c93c77b,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030489,3e1cf08e-a723-4c19-a528-2dff1cf72742,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030485,3e20b7b8-0514-4590-a9cd-6c69fb7ea5b7,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030143,3e2c0ca5-5853-40db-8176-b60fb36862c8,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030602,3e33c8b1-0618-4051-8e2e-6f546f94142b,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030606,3e67a9a2-d5db-421e-b7b7-c77e81a09708,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029857,3e978c4e-a1fb-4517-85ca-ebc54150318c,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030257,3ecd7e18-7890-4698-ba97-2b6e93d1c91b,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029802,3efbc29c-c08a-4015-b7dc-9ebb79ffe302,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029921,3f0f1cc2-55e6-4785-9418-0b55e52f66cd,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030369,3f1b987a-3762-4b68-ae6e-a491ab1c7714,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029927,3f274a51-6402-490a-9b97-015a73d90f42,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030281,3f4ee456-02ed-446b-9f0c-5a5880c2dc69,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030516,3fb03633-0f41-4a22-a3f0-d7fccd412204,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030557,40410190-c492-43cc-845b-7889e3fcfc46,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030033,407b79b6-3776-40de-be3f-62e5022d2032,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030290,40ad1620-fcd9-4865-b430-8084a08a61ae,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029800,40fb7d54-538d-4658-b5ef-3986f2eebcbd,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030225,417a76fd-c32f-4d1a-b966-cd757fadcb54,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029886,424b7208-106c-48ab-a779-115a63d82f76,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029768,4278e867-c34d-4a09-8e87-3f6943653b38,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030164,42881396-98e4-4f52-8513-fe0e7d57dccd,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030475,432d8d75-bd48-4208-b92c-1eaa1853fffc,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029790,436f95c7-c571-4cea-a605-775a65ef3dfe,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030104,442a0e11-c7b3-462c-9a14-7e1fcc9f86e9,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030246,444adf66-6554-4927-8327-f8e93e6bc47f,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030032,4490f629-e093-4187-ae33-0992fe66b461,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030608,44c6ed78-5469-471f-86ca-cc24426c3bc9,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029973,44e6639e-5134-4077-87d5-f870449f11e4,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030343,4510db34-244f-4532-9833-d18e7a548014,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030212,45265e2b-6d80-46ef-8445-21017c106b08,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030179,4530cb2e-381e-4fe2-85d8-6db72a83283d,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030386,454a2184-1a42-40c6-8f32-16fc6f30f958,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030515,4565eb4b-3439-401b-b853-7c75a7db935e,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029862,45846dab-66a6-4a63-833f-3036f42100b8,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030093,45c8c1d5-73c3-4a5d-ad38-6253b7fb0040,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030387,45f1f170-5868-4ea4-952e-39d39af89abc,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030266,463497d9-7b71-4a93-939e-04a73fa60b36,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030370,465266de-96fa-4adb-a531-0c2c1fd3d5ca,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030402,46aa006e-245d-4865-9741-579ab3e8ebb1,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030473,46e7b562-e777-4947-8cb7-77075a7a2b44,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029974,4702e5c6-78f2-458e-9cff-402c90c66144,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030205,4706e2ed-0b8d-4f79-985b-807321fc8f21,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030278,479f7c98-fc76-4774-bfee-fcc58a5555d3,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030586,47d41ef5-4998-422e-be0d-f8b1876983c4,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030153,480c2e42-5ca6-4e75-95f5-726faf8547f0,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030242,488619b0-7837-491f-8415-fc698fb2a305,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030317,48db54a1-aadc-4321-b778-cb4240aae7b8,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029782,49ea9678-6b63-4683-b8ef-4588c01c98d8,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030054,4a2c55f1-8cf9-4a77-b099-cab3e4fb14c6,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030191,4bdf0775-222a-4a9c-afeb-295257241935,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030556,4c3594c8-7895-42f4-88b2-fd66000db528,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029998,4c46931b-22d9-4ce8-a162-fc8ea0d72cb4,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030368,4c7f93f9-7954-48be-bce7-52dd91b7feeb,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030520,4c91eca8-b01a-44c0-ae6a-0bcbb6fbefc2,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029806,4cae2a05-3571-4773-8952-718609bdc807,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030052,4ce08207-276e-4bfa-9433-69ac569bb5bb,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030517,4d826d06-da38-4f21-9868-d88a66f14c9c,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030021,4db6e1fe-9709-4377-9c0d-110960e88191,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030235,4f1f41b0-6a5e-4392-b5d8-06d1fc9d358d,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029904,5057541d-98fb-46c2-8e65-c63884a64fc5,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029792,507a1374-6562-4f88-a13c-584834c43cdb,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029966,50d1986a-d9c8-4202-a7b7-4c59c063c3bf,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030441,50e5e028-775d-4024-8743-6eb0e9e580d9,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030551,510ea247-3114-49a5-a587-f6b761b2ea4a,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029813,511fcf04-c3d0-427f-99f6-cafd9f6518bc,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030509,5125875e-52ff-4c8c-b090-b079ec469f0a,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030501,5163a5a1-17e3-4611-853e-a31a9e6a788c,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029932,516cd9db-e947-4450-908c-6c20c8ef9072,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030446,516da708-4472-4754-8f68-3a3571cd540e,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030350,51961cc8-1022-4743-849b-1b4295e696e6,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030077,51b51c84-10b0-4363-9705-325e687fa57d,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030380,51ccbf5d-8657-46bf-964b-e8cb30e2cb3e,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030249,5224465f-71bf-4c8e-8f30-1be9fc41a848,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030588,523b13ab-8754-49e4-bb09-4a34138d95f8,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030122,525fcf42-bdfb-42d1-a332-334c003f6f25,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029937,52a9b480-e075-428e-a7b7-c02bbcd0f890,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029975,536f18e8-41b6-4e24-b42b-c3c211d396d7,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030044,546b1872-5c59-411f-a60f-057c91614a2d,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030543,5476d1ba-4c9d-4d12-bf5e-41fc6ae9f9cc,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029968,5498dab9-feb2-43f1-bace-115812e23b45,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029778,54c98182-a10e-4371-94c4-1126a8590528,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030411,55114c2c-66f2-47ee-a7f0-2ca51a599b70,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030593,5529e049-4de7-407c-b1d7-c73a268b59b7,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030117,55c72b17-54d7-4b35-8b99-aed1d9c2bee4,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0030289,5629fff3-17cb-4605-942e-5a38532579c6,E31N29-44,Egypt,,,"[""No geometry for site.""]"
EAMENA-0029964,5639b6ef-f1be-4710-9097-ef9dd455ea0e,E31N29-44,Egypt,,,"[""No geometry for site.""]"
